"megvannak a korlátai"|"<div class=""article""><div class=""k"">megvannak a korlátai</div>does have its limitations </div>"
"megvendégel vkit (fizet az ebédjét)"|"<div class=""article""><div class=""k"">megvendégel vkit (fizet az ebédjét)</div>treats sy </div>"
"megvendégel vkit (megetet-megitat)"|"<div class=""article""><div class=""k"">megvendégel vkit (megetet-megitat)</div>wines and dines a guest </div>"
"megverni vkit (sakkban)"|"<div class=""article""><div class=""k"">megverni vkit (sakkban)</div>to beat sy </div>"
"megveszem. (árut)"|"<div class=""article""><div class=""k"">megveszem. (árut)</div>I'll take it. </div>"
"megvesztegetési per vádlottja"|"<div class=""article""><div class=""k"">megvesztegetési per vádlottja</div>a defendant in the bribery trial </div>"
"megveti a lábát (átv.)"|"<div class=""article""><div class=""k"">megveti a lábát (átv.)</div>finds a footing </div>"
"megvetni az alapját vminek"|"<div class=""article""><div class=""k"">megvetni az alapját vminek</div>to lay the foundations for a ... </div>"
"megvilágít :...-k világítják meg a szöveget."|"<div class=""article""><div class=""k"">megvilágít :...-k világítják meg a szöveget.</div>... add clarity to the text. </div>"
"megvilágítani az összefüggést"|"<div class=""article""><div class=""k"">megvilágítani az összefüggést</div>to illuminate the relationships between ... </div>"
"megvilágítja a ...-t (szerző)"|"<div class=""article""><div class=""k"">megvilágítja a ...-t (szerző)</div>the author sheds light on the role of ... </div>"
"megvilágításszint-detektor"|"<div class=""article""><div class=""k"">megvilágításszint-detektor</div>image dissector </div>"
"megvizsgál (referátumban)"|"<div class=""article""><div class=""k"">megvizsgál (referátumban)</div>Investigates relationships among ... </div>"
"megvizsgálja ... értékét"|"<div class=""article""><div class=""k"">megvizsgálja ... értékét</div>Line 50 looks at the value of X </div>"
"megvizsgálja, hogy ...-e"|"<div class=""article""><div class=""k"">megvizsgálja, hogy ...-e</div>checks that the value has not passed the end value </div>"
"megvizsgálván a jelentést"|"<div class=""article""><div class=""k"">megvizsgálván a jelentést</div>having examined the report </div>"
"megválaszolásra váró kérdések"|"<div class=""article""><div class=""k"">megválaszolásra váró kérdések</div>questions waiting for answers </div>"
"megválasztott :a sajátmaga által megválasztott időben"|"<div class=""article""><div class=""k"">megválasztott :a sajátmaga által megválasztott időben</div>at a time of his own choosing </div>"
"megválni vmitől (tárgytól)"|"<div class=""article""><div class=""k"">megválni vmitől (tárgytól)</div>to part from it </div>"
"megváltozott tártörlőtartalom-kiíratás"|"<div class=""article""><div class=""k"">megváltozott tártörlőtartalom-kiíratás</div>change dump </div>"
"megváltoztál (teljesen)"|"<div class=""article""><div class=""k"">megváltoztál (teljesen)</div>You look all different. </div>"
"megvárakoztat :szörnyen sajnálom, hogy megvárakoztattam."|"<div class=""article""><div class=""k"">megvárakoztat :szörnyen sajnálom, hogy megvárakoztattam.</div>I'm awfully sorry I've kept you waiting. </div>"
"megvásárolt információ (külső cégtől)"|"<div class=""article""><div class=""k"">megvásárolt információ (külső cégtől)</div>bought-in information </div>"
"megvész :vesszek meg, ha tudom."|"<div class=""article""><div class=""k"">megvész :vesszek meg, ha tudom.</div>damned if I know. </div>"
"megy (üzemben van; gép)"|"<div class=""article""><div class=""k"">megy (üzemben van; gép)</div>is going day and night </div>"
"megy :a rokonaimat megyek meglátogatni."|"<div class=""article""><div class=""k"">megy :a rokonaimat megyek meglátogatni.</div>I'm travelling to visit my relatives. </div>"
"megy :az életnek mennie kell tovább."|"<div class=""article""><div class=""k"">megy :az életnek mennie kell tovább.</div>life must go on. </div>"
"megy :egyenesen odáig megy, hogy azt állítja: ..."|"<div class=""article""><div class=""k"">megy :egyenesen odáig megy, hogy azt állítja: ...</div>even goes so far as to state that ... </div>"
"megy :ha ez nem megy (nem sikerül megszervezni)"|"<div class=""article""><div class=""k"">megy :ha ez nem megy (nem sikerül megszervezni)</div>if that doesn't work out </div>"
"megy :ha ez így megy tovább, ..."|"<div class=""article""><div class=""k"">megy :ha ez így megy tovább, ...</div>at this rate, ... </div>"
"megy :ha minden jól megy, ..."|"<div class=""article""><div class=""k"">megy :ha minden jól megy, ...</div>if all goes well, ... </div>"
"megy :hogy megy az angol? (tanulás)"|"<div class=""article""><div class=""k"">megy :hogy megy az angol? (tanulás)</div>how do you do in English? </div>"
"megy :túl messzire mentem. (szemtelenségben)"|"<div class=""article""><div class=""k"">megy :túl messzire mentem. (szemtelenségben)</div>I'm too far gone. </div>"
"megy vhova (fordul, panasszal)"|"<div class=""article""><div class=""k"">megy vhova (fordul, panasszal)</div>he went to the Embassy about me </div>"
"megye"|"<div class=""article""><div class=""k"">megye</div>counties or megyék <br/><br/>San Mateo county </div>"
"megyehatár (2 megye között)"|"<div class=""article""><div class=""k"">megyehatár (2 megye között)</div>county boundary </div>"
"megyei jogú város"|"<div class=""article""><div class=""k"">megyei jogú város</div>town of county rank </div>"
"megyei jogú városok"|"<div class=""article""><div class=""k"">megyei jogú városok</div>five towns of county rank <br/><br/>Of the cities having county rank, ... </div>"
"megyei pártbizottságok"|"<div class=""article""><div class=""k"">megyei pártbizottságok</div>the party committees of the counties </div>"
"megyei tanács"|"<div class=""article""><div class=""k"">megyei tanács</div>county council <br/><br/>the county council </div>"
"megyei önkormányzat (19. sz.)"|"<div class=""article""><div class=""k"">megyei önkormányzat (19. sz.)</div>county autonomy </div>"
"megáll (bemegy egy üzletbe)"|"<div class=""article""><div class=""k"">megáll (bemegy egy üzletbe)</div>On her way home she called at the greengrocer's </div>"
"megáll (bizonyíték)"|"<div class=""article""><div class=""k"">megáll (bizonyíték)</div>had no evidence against ... which would stand up in a court of law </div>"
"megállapodás felbontása"|"<div class=""article""><div class=""k"">megállapodás felbontása</div>termination of an agreement </div>"
"megállapodás megkötése"|"<div class=""article""><div class=""k"">megállapodás megkötése</div>conclusion of an agreement </div>"
"megállapodást parafálni"|"<div class=""article""><div class=""k"">megállapodást parafálni</div>to initial an agreement (?) </div>"
"megállapít :azt kell megállapítania, hogy ..."|"<div class=""article""><div class=""k"">megállapít :azt kell megállapítania, hogy ...</div>is forced to conclude that ... </div>"
"megállapít :miből tudja megállapítani? (hogy így van)"|"<div class=""article""><div class=""k"">megállapít :miből tudja megállapítani? (hogy így van)</div>how can you tell? </div>"
"megállapítani (szélirányt)"|"<div class=""article""><div class=""k"">megállapítani (szélirányt)</div>to test wind direction </div>"
"Megálljunk! Mi folyik itt?"|"<div class=""article""><div class=""k"">Megálljunk! Mi folyik itt?</div>Wait a minute - what's going on here? </div>"
"megállni a helyét a játékban; ""állva maradni"""|"<div class=""article""><div class=""k"">megállni a helyét a játékban; ""állva maradni""</div>to stay in the game </div>"
"megállás nélkül (egyhuzamban)"|"<div class=""article""><div class=""k"">megállás nélkül (egyhuzamban)</div>at a stretch </div>"
"megállásbit"|"<div class=""article""><div class=""k"">megállásbit</div>stop bit </div>"
"megállásidő"|"<div class=""article""><div class=""k"">megállásidő</div>stop time </div>"
"megálláskód"|"<div class=""article""><div class=""k"">megálláskód</div>stop code </div>"
"megálláslista"|"<div class=""article""><div class=""k"">megálláslista</div>stop list </div>"
"megállásutasítás"|"<div class=""article""><div class=""k"">megállásutasítás</div>stop instruction </div>"
"megállítani (keresést)"|"<div class=""article""><div class=""k"">megállítani (keresést)</div>to halt a search </div>"
"megállítási lehetőség"|"<div class=""article""><div class=""k"">megállítási lehetőség</div>hold facility </div>"
"megállítóbit"|"<div class=""article""><div class=""k"">megállítóbit</div>stop bit </div>"
"megállítóbit (?)"|"<div class=""article""><div class=""k"">megállítóbit (?)</div>stop bit </div>"
"megállítóművelet"|"<div class=""article""><div class=""k"">megállítóművelet</div>stop operation </div>"
"megálló :a ... utcai megálló"|"<div class=""article""><div class=""k"">megálló :a ... utcai megálló</div>the ... Street stop </div>"
"megálmodik vmit (álmodozik róla)"|"<div class=""article""><div class=""k"">megálmodik vmit (álmodozik róla)</div>daydreams sg </div>"
"megél :miből fog megélni, amíg ...?"|"<div class=""article""><div class=""k"">megél :miből fog megélni, amíg ...?</div>what will you do for money while ...? </div>"
"megélhetési költségek (stat.)"|"<div class=""article""><div class=""k"">megélhetési költségek (stat.)</div>cost of living </div>"
"megélni (tűrhetően)"|"<div class=""article""><div class=""k"">megélni (tűrhetően)</div>to make a reasonable living </div>"
"megér :amelyik már 8 kiadást ért meg"|"<div class=""article""><div class=""k"">megér :amelyik már 8 kiadást ért meg</div>which has gone through eight editions KMK4-5161'104US </div>"
"megér :több kiadást (könyv)"|"<div class=""article""><div class=""k"">megér :több kiadást (könyv)</div>runs into several editions </div>"
"megérdemel (vőlegény, menyasszonyt)"|"<div class=""article""><div class=""k"">megérdemel (vőlegény, menyasszonyt)</div>he's worthy of you </div>"
"megérdemelt rossz híre"|"<div class=""article""><div class=""k"">megérdemelt rossz híre</div>has a deservedly bad reputation (for doing) </div>"
"megérezte vminek az ízét (átv.)"|"<div class=""article""><div class=""k"">megérezte vminek az ízét (átv.)</div>has had a taste of sg </div>"
"megéri az időt és pénzt ...-ni"|"<div class=""article""><div class=""k"">megéri az időt és pénzt ...-ni</div>is worth the time and expense of (doing) </div>"
"megért (kivesz, felfog; szöveget)"|"<div class=""article""><div class=""k"">megért (kivesz, felfog; szöveget)</div>Can you hear what that man is saying? I can't make it out at all. </div>"
"megért :tökéletesem megértem a ...-t."|"<div class=""article""><div class=""k"">megért :tökéletesem megértem a ...-t.</div>I fully understand the ... </div>"
"Megértette? (parancsolóan)"|"<div class=""article""><div class=""k"">Megértette? (parancsolóan)</div>Understand? </div>"
"megértetted?!"|"<div class=""article""><div class=""k"">megértetted?!</div>is that understood? </div>"
"Megígéred, hogy ezentúl nem ...?"|"<div class=""article""><div class=""k"">Megígéred, hogy ezentúl nem ...?</div>Promise not to think any more about it? </div>"
"megígéred, hogy nem nevetsz ki?"|"<div class=""article""><div class=""k"">megígéred, hogy nem nevetsz ki?</div>Promise you won't laugh? </div>"
"megígéred?"|"<div class=""article""><div class=""k"">megígéred?</div>promise? </div>"
"megígérem önnek, hogy ..."|"<div class=""article""><div class=""k"">megígérem önnek, hogy ...</div>I promise you I'll ... </div>"
"megírva :gyönyörűen van megírva"|"<div class=""article""><div class=""k"">megírva :gyönyörűen van megírva</div>Beautifully written. </div>"
"megírva :rosszul van megírva"|"<div class=""article""><div class=""k"">megírva :rosszul van megírva</div>Badly written. </div>"
"megítélésem szerint"|"<div class=""article""><div class=""k"">megítélésem szerint</div>in my judgment </div>"
"megújít :szerződést"|"<div class=""article""><div class=""k"">megújít :szerződést</div>renews a contract </div>"
"megünnepel :ezt meg kell ünnepelni!"|"<div class=""article""><div class=""k"">megünnepel :ezt meg kell ünnepelni!</div>this calls for a celebration. </div>"
"megüti magát (megsérül)"|"<div class=""article""><div class=""k"">megüti magát (megsérül)</div>hurts himself </div>"
"megőrjít vkit"|"<div class=""article""><div class=""k"">megőrjít vkit</div>drives sy mad [who are driven mad by ...] </div>"
"megőrzés :a status quo megőrzése"|"<div class=""article""><div class=""k"">megőrzés :a status quo megőrzése</div>the preservation of the status quo </div>"
"megőrzési időtartam"|"<div class=""article""><div class=""k"">megőrzési időtartam</div>holding period? </div>"
"megőrzött szövegkörnyezetű indexelő rendszer"|"<div class=""article""><div class=""k"">megőrzött szövegkörnyezetű indexelő rendszer</div>the PREserved Context Indexing System (PRECIS) </div>"
"megőrízte a hidegvérét"|"<div class=""article""><div class=""k"">megőrízte a hidegvérét</div>I've kept my cool. </div>"
"mehet :az mehet vizsgára, aki ..."|"<div class=""article""><div class=""k"">mehet :az mehet vizsgára, aki ...</div>the examination is open to ... </div>"
"meleg hangú levél"|"<div class=""article""><div class=""k"">meleg hangú levél</div>warm letter </div>"
"melegen ajánljuk"|"<div class=""article""><div class=""k"">melegen ajánljuk</div>highly recommended </div>"
"melegen ajánljuk, hogy ..."|"<div class=""article""><div class=""k"">melegen ajánljuk, hogy ...</div>it is strongly recommended that ... <br/><br/>we strongly advise you to (do) </div>"
"melegen üdvözölte a ...-t"|"<div class=""article""><div class=""k"">melegen üdvözölte a ...-t</div>has warmly welcomed the ... </div>"
"melegház"|"<div class=""article""><div class=""k"">melegház</div>greenhouse </div>"
"melegindítás"|"<div class=""article""><div class=""k"">melegindítás</div>warm start </div>"
"melegpont"|"<div class=""article""><div class=""k"">melegpont</div>high-potential point </div>"
"melegágya (terrorizmusnak)"|"<div class=""article""><div class=""k"">melegágya (terrorizmusnak)</div>a hotbed of terrorism </div>"
"mellbimbó (cicigomb)"|"<div class=""article""><div class=""k"">mellbimbó (cicigomb)</div>nipples (pl) </div>"
"mellbimbó udvara (rózsája)"|"<div class=""article""><div class=""k"">mellbimbó udvara (rózsája)</div>(rose-colored) aureoles (and nipples) </div>"
"mellesleg szólva"|"<div class=""article""><div class=""k"">mellesleg szólva</div>incidentally </div>"
"mellett (rajta kívül)"|"<div class=""article""><div class=""k"">mellett (rajta kívül)</div>next to (sy) </div>"
"mellett :egy ... mellett fekszik (telek)"|"<div class=""article""><div class=""k"">mellett :egy ... mellett fekszik (telek)</div>is adjacent to a ... </div>"
"mellett :teljesen a javaslat mellett vagyok."|"<div class=""article""><div class=""k"">mellett :teljesen a javaslat mellett vagyok.</div>I'm all for the proposal. </div>"
"mellett vagy helyett"|"<div class=""article""><div class=""k"">mellett vagy helyett</div>with, or in place of, ... </div>"
"mellette szól"|"<div class=""article""><div class=""k"">mellette szól</div>there's a lot to be said for ... </div>"
"mellette és ellene szóló érvek"|"<div class=""article""><div class=""k"">mellette és ellene szóló érvek</div>with arguments for and against </div>"
"mellszobor"|"<div class=""article""><div class=""k"">mellszobor</div>bust </div>"
"mellék (telefon)"|"<div class=""article""><div class=""k"">mellék (telefon)</div>extension telephone </div>"
"mellék :a 152-es melléket kérem."|"<div class=""article""><div class=""k"">mellék :a 152-es melléket kérem.</div>extension 152, please. </div>"
"mellék témakörök (gyüjtőkörben: válogatva gyüjtendő)"|"<div class=""article""><div class=""k"">mellék témakörök (gyüjtőkörben: válogatva gyüjtendő)</div>fringe subjects </div>"
"mellékesen (pénzt keres)"|"<div class=""article""><div class=""k"">mellékesen (pénzt keres)</div>(makes money) on the side </div>"
"mellékfolyója"|"<div class=""article""><div class=""k"">mellékfolyója</div>The Tisza is the Danube's second largest tributary. </div>"
"mellékhelyiségek (nem vécé)"|"<div class=""article""><div class=""k"">mellékhelyiségek (nem vécé)</div>auxiliary areas [sanitary/services/welfare areas] </div>"
"mellékidő"|"<div class=""article""><div class=""k"">mellékidő</div>supplementary time </div>"
"melléklet (kísérőanyag hanglemezhez)"|"<div class=""article""><div class=""k"">melléklet (kísérőanyag hanglemezhez)</div>accompanying material </div>"
"mellékletre vonatkozó közlés"|"<div class=""article""><div class=""k"">mellékletre vonatkozó közlés</div>accompanying material statement </div>"
"melléklettel (levélben, hivatk.)"|"<div class=""article""><div class=""k"">melléklettel (levélben, hivatk.)</div>Enc. </div>"
"mellékáramkör"|"<div class=""article""><div class=""k"">mellékáramkör</div>shunt; by-path </div>"
"mellékóra (segédóra)"|"<div class=""article""><div class=""k"">mellékóra (segédóra)</div>slave clock; secondary clock </div>"
"melléküzemági tevékenység (tsz-ben)"|"<div class=""article""><div class=""k"">melléküzemági tevékenység (tsz-ben)</div>auxiliary activities <br/><br/>undertakings unrelated to agricultural production </div>"
"melyik a helyes út? (módszer)"|"<div class=""article""><div class=""k"">melyik a helyes út? (módszer)</div>which is the right line to take? </div>"
"melyik busz megy a ...-ba?"|"<div class=""article""><div class=""k"">melyik busz megy a ...-ba?</div>what bus do I take to the ...? </div>"
"melyik emeletre? (liftben kérdezik)"|"<div class=""article""><div class=""k"">melyik emeletre? (liftben kérdezik)</div>Which floor? </div>"
"melyik kategória írja le jobban az ön véleményét? (kérdőíven)"|"<div class=""article""><div class=""k"">melyik kategória írja le jobban az ön véleményét? (kérdőíven)</div>Which category best describes your own (political) position? </div>"
"melyiket szeretné? (pl. rendelendő italok közül)"|"<div class=""article""><div class=""k"">melyiket szeretné? (pl. rendelendő italok közül)</div>your preference? </div>"
"memória"|"<div class=""article""><div class=""k"">memória</div>storage device </div>"
"memória betelt! (hibaüzenet)"|"<div class=""article""><div class=""k"">memória betelt! (hibaüzenet)</div>out of RAM space at line 30 </div>"
"memória-adatregiszter"|"<div class=""article""><div class=""k"">memória-adatregiszter</div>memory data register </div>"
"memória-hozzáférésű multiplexer"|"<div class=""article""><div class=""k"">memória-hozzáférésű multiplexer</div>memory access multiplexer (MAM) </div>"
"memória-interfész"|"<div class=""article""><div class=""k"">memória-interfész</div>memory interface (MI) </div>"
"memóriabeégetés"|"<div class=""article""><div class=""k"">memóriabeégetés</div>blast </div>"
"memóriablokk"|"<div class=""article""><div class=""k"">memóriablokk</div>storage block </div>"
"memóriabővítő modul"|"<div class=""article""><div class=""k"">memóriabővítő modul</div>memory expansion module <br/><br/>memory pack </div>"
"memóriaciklus"|"<div class=""article""><div class=""k"">memóriaciklus</div>memory cycle </div>"
"memóriacím-regiszter"|"<div class=""article""><div class=""k"">memóriacím-regiszter</div>memory address register </div>"
"memóriacímzés"|"<div class=""article""><div class=""k"">memóriacímzés</div>memory addressing </div>"
"memóriaegység"|"<div class=""article""><div class=""k"">memóriaegység</div>memory unit </div>"
"memóriaelem"|"<div class=""article""><div class=""k"">memóriaelem</div>storage element </div>"
"memóriafeltöltés"|"<div class=""article""><div class=""k"">memóriafeltöltés</div>memory fill </div>"
"memóriafüggő"|"<div class=""article""><div class=""k"">memóriafüggő</div>memory dependent </div>"
"memóriahiba"|"<div class=""article""><div class=""k"">memóriahiba</div>memory error </div>"
"memóriakapacitás"|"<div class=""article""><div class=""k"">memóriakapacitás</div>memory capacity <br/><br/>storage capacity </div>"
"memóriakiíratás"|"<div class=""article""><div class=""k"">memóriakiíratás</div>dense list <br/><br/>dump <br/><br/>memory dump </div>"
"memóriakártya"|"<div class=""article""><div class=""k"">memóriakártya</div>debit card <br/><br/>smart card </div>"
"memóriamodul"|"<div class=""article""><div class=""k"">memóriamodul</div>memory module </div>"
"memóriaoldal"|"<div class=""article""><div class=""k"">memóriaoldal</div>memory page </div>"
"memóriaoldal-közbeiktatás"|"<div class=""article""><div class=""k"">memóriaoldal-közbeiktatás</div>memory interleaving </div>"
"memóriaregiszter"|"<div class=""article""><div class=""k"">memóriaregiszter</div>memory register </div>"
"memóriarekesz"|"<div class=""article""><div class=""k"">memóriarekesz</div>memory location <br/><br/>storage cell <br/><br/>storage location </div>"
"memóriarekesz-kiosztás"|"<div class=""article""><div class=""k"">memóriarekesz-kiosztás</div>scatter load </div>"
"memóriatérkép"|"<div class=""article""><div class=""k"">memóriatérkép</div>memory map </div>"
"memóriatérképezett bemenet/kimenet"|"<div class=""article""><div class=""k"">memóriatérképezett bemenet/kimenet</div>memory mapped I/O </div>"
"memóriatérképezés"|"<div class=""article""><div class=""k"">memóriatérképezés</div>memory mapping </div>"
"memóriatömb"|"<div class=""article""><div class=""k"">memóriatömb</div>storage block </div>"
"memóriavezérlő"|"<div class=""article""><div class=""k"">memóriavezérlő</div>memory controller </div>"
"memóriavédelem"|"<div class=""article""><div class=""k"">memóriavédelem</div>memory protection </div>"
"memóriavédelem (?)"|"<div class=""article""><div class=""k"">memóriavédelem (?)</div>memory guard </div>"
"memóriák közötti átvitel"|"<div class=""article""><div class=""k"">memóriák közötti átvitel</div>swapping </div>"
"memóriás írógép"|"<div class=""article""><div class=""k"">memóriás írógép</div>memory typewriter </div>"
"menedzserképzés"|"<div class=""article""><div class=""k"">menedzserképzés</div>management education </div>"
"menedéket keres"|"<div class=""article""><div class=""k"">menedéket keres</div>he sought refuge under a sink </div>"
"menedékjogot kért és kapott (követségen)"|"<div class=""article""><div class=""k"">menedékjogot kért és kapott (követségen)</div>the cardinal asked for and received asylum in the American legation </div>"
"menekül (vmelyik országba)"|"<div class=""article""><div class=""k"">menekül (vmelyik országba)</div>to run off to Spain </div>"
"menekülttábor"|"<div class=""article""><div class=""k"">menekülttábor</div>refugee camp </div>"
"menekülő irodalom (lektűr)"|"<div class=""article""><div class=""k"">menekülő irodalom (lektűr)</div>escapist literature </div>"
"menekülő zabálás (depresszióban)"|"<div class=""article""><div class=""k"">menekülő zabálás (depresszióban)</div>escapist eating </div>"
"menekülők áradata"|"<div class=""article""><div class=""k"">menekülők áradata</div>a flood of refugees </div>"
"menet"|"<div class=""article""><div class=""k"">menet</div>pass </div>"
"menet (programfordításban)"|"<div class=""article""><div class=""k"">menet (programfordításban)</div>pass </div>"
"menet :a konyhába menet (miközben oda ment)"|"<div class=""article""><div class=""k"">menet :a konyhába menet (miközben oda ment)</div>said on her way to the kitchen </div>"
"menet :a rendőrségre menet"|"<div class=""article""><div class=""k"">menet :a rendőrségre menet</div>as I walked to the police station </div>"
"menet :békemenet"|"<div class=""article""><div class=""k"">menet :békemenet</div>peace march </div>"
"menetgyakorlat (hadseregben)"|"<div class=""article""><div class=""k"">menetgyakorlat (hadseregben)</div>army route marches </div>"
"menetrend"|"<div class=""article""><div class=""k"">menetrend</div>schedule </div>"
"menj a fenébe! (barátságosan)"|"<div class=""article""><div class=""k"">menj a fenébe! (barátságosan)</div>Go to hell! </div>"
"menj csak előre, majd utolérlek."|"<div class=""article""><div class=""k"">menj csak előre, majd utolérlek.</div>walk on ahead of me, I'll catch you up. </div>"
"menj rá a mennyiségre! (válaszd)"|"<div class=""article""><div class=""k"">menj rá a mennyiségre! (válaszd)</div>Then go for quantity. </div>"
"menj, nézd meg! (mi okozza a zajt)"|"<div class=""article""><div class=""k"">menj, nézd meg! (mi okozza a zajt)</div>go see. </div>"
"menjen a ...-as metróval, és szálljon át a ...-nál a ...-asra!"|"<div class=""article""><div class=""k"">menjen a ...-as metróval, és szálljon át a ...-nál a ...-asra!</div>take the ... Line and change at ... to the ... Line. </div>"
"menjen a fenébe!"|"<div class=""article""><div class=""k"">menjen a fenébe!</div>get lost! <br/><br/>lay off. </div>"
"menjen egyenesen a ... szobába"|"<div class=""article""><div class=""k"">menjen egyenesen a ... szobába</div>Go straight to room 423, and wait. </div>"
"menjen át az aluljárón! (gyalog)"|"<div class=""article""><div class=""k"">menjen át az aluljárón! (gyalog)</div>take the pedestrian underpass. </div>"
"Menjünk be, és igyunk egyet!"|"<div class=""article""><div class=""k"">Menjünk be, és igyunk egyet!</div>Let's go in and have a drink. </div>"
"menjünk fel a mozgólépcsőn!"|"<div class=""article""><div class=""k"">menjünk fel a mozgólépcsőn!</div>let's go up the escalator. </div>"
"menjünk innen, az ég szerelmére!"|"<div class=""article""><div class=""k"">menjünk innen, az ég szerelmére!</div>For God's sake, let's be off. </div>"
"menjünk tovább! (éttermet keresve, ez nem jó)"|"<div class=""article""><div class=""k"">menjünk tovább! (éttermet keresve, ez nem jó)</div>let's move on. </div>"
"Menjünk! (Indulás!)"|"<div class=""article""><div class=""k"">Menjünk! (Indulás!)</div>Let's get going. </div>"
"Menjünk, nézzük meg!"|"<div class=""article""><div class=""k"">Menjünk, nézzük meg!</div>Let's go see. </div>"
"mennem kell már."|"<div class=""article""><div class=""k"">mennem kell már.</div>I have to go now. </div>"
"mennem kell."|"<div class=""article""><div class=""k"">mennem kell.</div>I must be going now. </div>"
"menni fog a dolog (síma ügy)"|"<div class=""article""><div class=""k"">menni fog a dolog (síma ügy)</div>It's a cinch. (?) </div>"
"Mennyi az a rengeteg pénz? (a ""rengeteg"" pontosítása)"|"<div class=""article""><div class=""k"">Mennyi az a rengeteg pénz? (a ""rengeteg"" pontosítása)</div>What do you call a lot of money? </div>"
"mennyi idő alatt lehet elérni a buszmegállóig? (gyalog)"|"<div class=""article""><div class=""k"">mennyi idő alatt lehet elérni a buszmegállóig? (gyalog)</div>how long does it take to walk to the bus stop? </div>"
"mennyi idő alatt ér ...-ba? (levél)"|"<div class=""article""><div class=""k"">mennyi idő alatt ér ...-ba? (levél)</div>how long will it take for it to get to ...? </div>"
"mennyi négyszer hét?"|"<div class=""article""><div class=""k"">mennyi négyszer hét?</div>What's four times seven? </div>"
"Mennyire ismeri ...-?"|"<div class=""article""><div class=""k"">Mennyire ismeri ...-?</div>How well do you know ...? </div>"
"mennyiség :ilyen gyűrűmennyiségnél (számgép)"|"<div class=""article""><div class=""k"">mennyiség :ilyen gyűrűmennyiségnél (számgép)</div>with a core population of this size </div>"
"Mennyit ér egy ...?"|"<div class=""article""><div class=""k"">Mennyit ér egy ...?</div>How much is a ... worth? </div>"
"mennyivel később? (2 múltbeli időpont)"|"<div class=""article""><div class=""k"">mennyivel később? (2 múltbeli időpont)</div>how long after? </div>"
"menses"|"<div class=""article""><div class=""k"">menses</div>menarche </div>"
"menstruáció :megjött a menstruációm."|"<div class=""article""><div class=""k"">menstruáció :megjött a menstruációm.</div>I got my period. <br/><br/>I've got my period. </div>"
"menstruációs (mn)"|"<div class=""article""><div class=""k"">menstruációs (mn)</div>menstrual </div>"
"mentesítés"|"<div class=""article""><div class=""k"">mentesítés</div>spooling </div>"
"menti :út menti kocsma"|"<div class=""article""><div class=""k"">menti :út menti kocsma</div>roadside tavern </div>"
"mentolos cigaretta"|"<div class=""article""><div class=""k"">mentolos cigaretta</div>mentholated cigarette </div>"
"mentség : nincs mentség arra, hogy ..."|"<div class=""article""><div class=""k"">mentség : nincs mentség arra, hogy ...</div>there is no excuse for (doing) </div>"
"mentén :az út mentén"|"<div class=""article""><div class=""k"">mentén :az út mentén</div>by the roadside </div>"
"mentőakció (túszok kiszabadítására)"|"<div class=""article""><div class=""k"">mentőakció (túszok kiszabadítására)</div>rescue mission </div>"
"mentőautó"|"<div class=""article""><div class=""k"">mentőautó</div>ambulance </div>"
"mentőcsónak"|"<div class=""article""><div class=""k"">mentőcsónak</div>life-boat </div>"
"mentőket hív"|"<div class=""article""><div class=""k"">mentőket hív</div>calls an ambulance </div>"
"mentősök"|"<div class=""article""><div class=""k"">mentősök</div>Emergency Squad people </div>"
"menázsi (kaja)"|"<div class=""article""><div class=""k"">menázsi (kaja)</div>chow </div>"
"menű-vezérelt program"|"<div class=""article""><div class=""k"">menű-vezérelt program</div>menu-driven program </div>"
"menűvezérelt"|"<div class=""article""><div class=""k"">menűvezérelt</div>menu-driven </div>"
"meredek áremelkedés"|"<div class=""article""><div class=""k"">meredek áremelkedés</div>steep price rise </div>"
"meredeken emelkedik (költség)"|"<div class=""article""><div class=""k"">meredeken emelkedik (költség)</div>the cost of ... rises sharply </div>"
"meredeken emelkedik (ár)"|"<div class=""article""><div class=""k"">meredeken emelkedik (ár)</div>prices have risen sharply <br/><br/>rises (less) steeply </div>"
"merev :megmerevedett gondolkodásmód"|"<div class=""article""><div class=""k"">merev :megmerevedett gondolkodásmód</div>rigidified thinking </div>"
"merev huzalozás"|"<div class=""article""><div class=""k"">merev huzalozás</div>hard-wiring </div>"
"merev szétválasztás"|"<div class=""article""><div class=""k"">merev szétválasztás</div>rigid division between ... and ... </div>"
"merevlemezes diszk (?)"|"<div class=""article""><div class=""k"">merevlemezes diszk (?)</div>rigid disc </div>"
"merevlemezes tárolóközeg"|"<div class=""article""><div class=""k"">merevlemezes tárolóközeg</div>hard disc </div>"
"merevlemezkészlet"|"<div class=""article""><div class=""k"">merevlemezkészlet</div>hard disk kit </div>"
"merlegbeszámoló (?)"|"<div class=""article""><div class=""k"">merlegbeszámoló (?)</div>annual report </div>"
"merre tart?"|"<div class=""article""><div class=""k"">merre tart?</div>where are you bound for? </div>"
"merre van?"|"<div class=""article""><div class=""k"">merre van?</div>which way is it? </div>"
"merre? (taxis kérdezi)"|"<div class=""article""><div class=""k"">merre? (taxis kérdezi)</div>where to? </div>"
"merrefelé? (van, amit kérdeztem)"|"<div class=""article""><div class=""k"">merrefelé? (van, amit kérdeztem)</div>what direction is it in? </div>"
"mersz :nincs hozzá merszem."|"<div class=""article""><div class=""k"">mersz :nincs hozzá merszem.</div>I don't have the guts. </div>"
