Macedonië|Macedonië: Macedonia
mach|mach: mach
Machiavelli|Machiavelli: Machiavelli
machinatie|machinatie: plot
machinatie, intrige, konkelarij|machinatie, intrige, konkelarij: plot
machine|machine: machine
machinerieën|machinerieën: machinery
macht|macht: power
machtig|machtig: powerful
machtigen|machtigen: authorize
machtigen, autoriseren, volmachtigen|machtigen, autoriseren, volmachtigen: authorize
machtiging|machtiging: authorization
machtiging, mandaat, bevoegdheid|machtiging, mandaat, bevoegdheid: authorization
Madagascar|Madagascar: Madagascar
Madagaskisch|Madagaskisch: Madagascan
Madeira|Madeira: Madeira
madeliefje|madeliefje: daisy
Madonna|Madonna: Madonna
Madrid|Madrid: Madrid
maffen|maffen: sleep
magazijn|magazijn: warehouse
Magdalena|Magdalena: Magdalena
Magdalenien|Magdalenien: Magdalenian
mager|mager: slender, skimpy, skinny, meager, thin
mager, sprietig, schraal|mager, sprietig, schraal: skimpy
magie|magie: magic
magisch|magisch: magical
magisch, toverachtig|magisch, toverachtig: magical
magneet|magneet: magnet
magnetisch|magnetisch: magnetic
magnetiseren|magnetiseren: magnetize
magnetisme|magnetisme: magnetism
magnetofoon|magnetofoon: tape-recorder
magnetofoon, bandrecorder|magnetofoon, bandrecorder: tape-recorder
Magog|Magog: Magog
Magyaar|Magyaar: Magyar
mais|mais: mealies, maize
mais, maïs|mais, maïs: maize
majesteit|majesteit: excellency
majestueus|majestueus: majestic
majoor|majoor: major
Majorca|Majorca: Majorca, Mallorca<br/><br/>Majorca<br/><br/>Mallorca
make-up|make-up: make-up
makelaar|makelaar: broker
maken|maken: develop, cause, make, do, fabricate, manufacture
maken, doen, bedrijven|maken, doen, bedrijven: make
maken, doen, laten doen, laten|maken, doen, laten doen, laten: cause
maken, fabriceren, aanmaken|maken, fabriceren, aanmaken: fabricate
Makkabeeën|Makkabeeën: Maccabees
makkelijk|makkelijk: facile, easy
makker|makker: pal, comrade, companion, buddy
makker, kameraad, kornuit, maat|makker, kameraad, kornuit, maat: buddy
makreel|makreel: mackerel
mal|mal: ridiculous
Malakka|Malakka: Malacca
malaria|malaria: malaria
Malawi|Malawi: Malawi<br/><br/>Nyasaland, Malawi<br/><br/>Nyasaland
Malawisch|Malawisch: Malawian
Malediven|Malediven: Maldives
Maledivisch|Maledivisch: Maldivian
Maleis|Maleis: Malay
Maleisisch|Maleisisch: Malaysian
Maleisië|Maleisië: Malaysia
malen|malen: pulverize
malen, vermalen, kwellen|malen, vermalen, kwellen: pulverize
Mali|Mali: Mali
Malinees|Malinees: Malian
Malinees, Malisch|Malinees, Malisch: Malian
Malisch|Malisch: Malian
malloot|malloot: fool
malsheid|malsheid: softness, mellowness
Malta|Malta: Malta
Maltezer|Maltezer: Maltese
mam|mam: mammy, mom, mam, teat, mommy
mam, ma, mammie, mamma|mam, ma, mammie, mamma: mom
mam, mammie, mamma, ma|mam, mammie, mamma, ma: mam
mamma|mamma: mom, mam, mommy, mammy
mammie|mammie: mam, mommy, mom, mammy
mammie, ma, mamma, mam|mammie, ma, mamma, mam: mammy
mammie, mam, ma, mamma|mammie, mam, ma, mamma: mommy
Mammon|Mammon: Mammon
man|man: husband, spouse
manchet|manchet: cuff
mand|mand: basket
mandaat|mandaat: authorization, mandate
mandarijn (vrucht)|mandarijn (vrucht): tangerine
manen|manen: dun, admonish, scold
manen, aanmanen|manen, aanmanen: dun
manen, vermanen, aanmanen, aansporen|manen, vermanen, aanmanen, aansporen: scold
manga|manga: mango
mangaboom|mangaboom: mango-tree
mangaboom, mangoboom|mangaboom, mangoboom: mango-tree
mangel|mangel: absence
mangelwortel|mangelwortel: beet
mangisboom|mangisboom: mangosteen
mango|mango: mango
mango, manga|mango, manga: mango
mangoboom|mangoboom: mango-tree
mangoest|mangoest: mongoose
manicuren|manicuren: manicure
manier|manier: mode, manner
manier, wijze, trant|manier, wijze, trant: mode
manifesteren|manifesteren: show, manifest
manifesteren, laten blijken|manifesteren, laten blijken: show
Manilla|Manilla: Manila
maniok|maniok: cassave
manipuleren|manipuleren: manipulate
mank|mank: lame
mank lopen|mank lopen: limp
mank, kreupel, hinkend|mank, kreupel, hinkend: lame
manmoedigheid|manmoedigheid: virility
manmoedigheid, mannelijkheid|manmoedigheid, mannelijkheid: virility
mannelijk|mannelijk: male, masculine<br/><br/>male<br/><br/>masculine
mannelijkheid|mannelijkheid: virility
mannenklooster|mannenklooster: monastery
mannetjeshert|mannetjeshert: stag
manoeuvreren|manoeuvreren: maneuver, manoeuvre, manuvre
manoeuvreren, rangeren|manoeuvreren, rangeren: maneuver<br/><br/>manoeuvre
mantel|mantel: mantle, cloak
mantel, jas|mantel, jas: mantle
mantelkap|mantelkap: cowl
Mantsjoerije|Mantsjoerije: Manchuria
Mantsjoerijns|Mantsjoerijns: Manchurian
manuscript|manuscript: manuscript
Maori|Maori: Maori
Maori-taal|Maori-taal: Maori
Maori-taal, Maori|Maori-taal, Maori: Maori
map|map: folder
marchanderen|marchanderen: haggle, bargain
marcheren|marcheren: march, walk
marcheren, tippelen, lopen|marcheren, tippelen, lopen: walk
mare|mare: repute, fame, rumour, hearsay, rumor
maretak|maretak: mistletoe
margarine|margarine: margarine
marge|marge: margin
margriet|margriet: marguerite
Maria|Maria: Mary
Maria-Boodschap|Maria-Boodschap: Annunciation
Maria-Hemelvaart|Maria-Hemelvaart: Assumption
Maria-Lichtmis|Maria-Lichtmis: Candlemas
marine|marine: navy
marine, zeemacht|marine, zeemacht: navy
marionet|marionet: marionette<br/><br/>puppet, marionette<br/><br/>puppet
markt|markt: marketplace, fair, market, bazaar
markt, marktplaats, bazaar, marktplein|markt, marktplaats, bazaar, marktplein: bazaar
marktplaats|marktplaats: fair, marketplace, bazaar, market
marktplaats, markt, marktplein|marktplaats, markt, marktplein: marketplace
marktplein|marktplein: fair, market, bazaar, marketplace
marktplein, markt, bazaar, marktplaats|marktplein, markt, bazaar, marktplaats: fair<br/><br/>market
marmelade|marmelade: marmelade, jam
marmelade, moes, jam|marmelade, moes, jam: jam
marmeren|marmeren: vein
marmeren, aderen|marmeren, aderen: vein
Marokkaans|Marokkaans: Moroccan
Marokko|Marokko: Morocco
Marowijne|Marowijne: Marowine
Mars|Mars: Mars
Marsbewoner|Marsbewoner: Martian
Marsbewoner, Martiaan|Marsbewoner, Martiaan: Martian
martelaar|martelaar: martyr
martelen|martelen: torture, torment
martelen, koeioneren, kwellen|martelen, koeioneren, kwellen: torment
marter|marter: weasel
Martiaan|Martiaan: Martian
maskeren|maskeren: mask
maskering|maskering: masquerade
massa|massa: mass, multitude, pile, crowd
massa, drom, hoop, menigte, boel|massa, drom, hoop, menigte, boel: multitude
masseren|masseren: massage
massief|massief: massive
mast|mast: mast
mat|mat: tired, frosted, mat
mat, mat-|mat, mat-: frosted
mat-|mat-: frosted
match|match: contest
match, wedstrijd, concours|match, wedstrijd, concours: contest
mate|mate: degree, grade
materiaal|materiaal: data
materialiseren|materialiseren: materialise, materialize
materialiseren, verstoffelijken|materialiseren, verstoffelijken: materialise
materieel|materieel: material, data
mathematica|mathematica: mathematics
mathematicus|mathematicus: mathematician
mathematicus, wiskundige|mathematicus, wiskundige: mathematician
mathematisch|mathematisch: mathematical
matig|matig: abstemious, reasonable, moderate, temperate
matig, gematigd, bescheiden|matig, gematigd, bescheiden: reasonable
matigheid|matigheid: moderation
matras|matras: mattress
matrijs|matrijs: matrix
matrix|matrix: matrix
matse|matse: matzo
matse, paasbrood|matse, paasbrood: matzo
Matterhorn|Matterhorn: Matterhorn
Mauretanisch|Mauretanisch: Mauretanian, Moorish, Moresque
Mauretanisch, Moors|Mauretanisch, Moors: Mauretanian<br/><br/>Moresque
Mauretanië|Mauretanië: Mauritania
Mauretaniër|Mauretaniër: Moor, Mauritanian
Mauretaniër, Moor, Moriaan|Mauretaniër, Moor, Moriaan: Mauritanian<br/><br/>Moor
Mauritius|Mauritius: Mauritius
maximaal|maximaal: maximum
maximum-|maximum-: maximum
maximum-, maximaal|maximum-, maximaal: maximum
Maya|Maya: Maya
mazelen|mazelen: measles
mazzel|mazzel: luck
maëstro|maëstro: maestro
maïs|maïs: maize, mealies
maïs, mais|maïs, mais: mealies
me|me: I, me
mecanicien|mecanicien: mechanic
mecanicien, werktuigkundige|mecanicien, werktuigkundige: mechanic
mechanica|mechanica: mechanics
mechanica, werktuigkunde|mechanica, werktuigkunde: mechanics
mechanisch|mechanisch: mechanical
mechanisch, werktuiglijk|mechanisch, werktuiglijk: mechanical
Mechelen|Mechelen: Malines, Mechlin<br/><br/>Malines<br/><br/>Mechlin
medaille|medaille: medal
mede|mede: too, also
mede, evenzeer, eveneens, ook|mede, evenzeer, eveneens, ook: too
mededader|mededader: abettor, accomplice, abetter
mededader, medeplichtige|mededader, medeplichtige: abetter<br/><br/>accomplice
mededelen|mededelen: communicate
mededogen|mededogen: compassion
medegevoel|medegevoel: sympathy
medegevoel, deelneming|medegevoel, deelneming: sympathy
medeklinker|medeklinker: consonant
medelijden|medelijden: compassion
medemens|medemens: fellow-creature
medeplichtige|medeplichtige: abetter, abettor, accomplice
medeplichtige, mededader|medeplichtige, mededader: abettor
medeplichtigheid|medeplichtigheid: abetment
medestander|medestander: fellow-thinker
medicijn|medicijn: medicine, pharmaceutical
medicijn, artsenij, geneesmiddel|medicijn, artsenij, geneesmiddel: medicine
medicinaal|medicinaal: medical
medicus|medicus: physician
medicus, dokter, arts, geneesheer|medicus, dokter, arts, geneesheer: physician
Medina|Medina: Medina
medio|medio: amidst
mediteren|mediteren: meditate
medium|medium: resources, environment
medium, milieu, omgeving|medium, milieu, omgeving: environment
Medusa|Medusa: Medusa
meedelen|meedelen: communicate
meedingen|meedingen: compete, rival
meedingen, concurreren, wedijveren|meedingen, concurreren, wedijveren: rival
meedingen, wedijveren, concurreren|meedingen, wedijveren, concurreren: compete
meedoen|meedoen: participate
meegaand|meegaand: accommodating
meegaandheid|meegaandheid: tractability, manageability
meegaandheid, volgzaamheid, gedweeheid|meegaandheid, volgzaamheid, gedweeheid: manageability
meegeven|meegeven: endow
meel|meel: meal, flour
meel, bloem|meel, bloem: flour
meeloper|meeloper: opportunist
meeloper, opportunist|meeloper, opportunist: opportunist
meemaken|meemaken: participate
meer|meer: more, lake<br/><br/>more
meer en meer|meer en meer: increasingly
meer en meer, in toenemende mate|meer en meer, in toenemende mate: increasingly
meerderheid|meerderheid: majority
meerderheid, meerderjarigheid|meerderheid, meerderjarigheid: majority
meerderjarig|meerderjarig: full-grown, grown-up
meerderjarig, mondig|meerderjarig, mondig: full-grown
meerderjarigheid|meerderjarigheid: majority
meermaals|meermaals: repeatedly
mees|mees: titmouse
meeslepend|meeslepend: vivacious
meest|meest: most
meest, hoogst|meest, hoogst: most
meester|meester: maestro
meester worden|meester worden: master
meester zijn|meester zijn: dominate
meester, grootmeester, maëstro|meester, grootmeester, maëstro: maestro
meetellen|meetellen: count
meeting|meeting: gathering, assemblage
meeting, samenkomst, bijeenkomst|meeting, samenkomst, bijeenkomst: assemblage
meetkunde|meetkunde: geometry
meeuw|meeuw: seagull
meeuw, zeemeeuw|meeuw, zeemeeuw: seagull
meevoelen|meevoelen: sympathize
meewerken|meewerken: cooperate, co-operate
meewerken, samenwerken|meewerken, samenwerken: co-operate
Mefistofeles|Mefistofeles: Mephistopheles
mei|mei: May
meid|meid: lass, girl, maid, servant
meid, meisje|meid, meisje: girl
meier|meier: steward, superintendant
meisje|meisje: fiancée, girl, bride, lass
meisje, meid|meisje, meid: lass
meizoentje|meizoentje: daisy
meizoentje, madeliefje|meizoentje, madeliefje: daisy
Mekka|Mekka: Mecca
Mekong|Mekong: Mekong
melaatse|melaatse: leper
melaatsheid|melaatsheid: leprosy
melaatsheid, lepra|melaatsheid, lepra: leprosy
melancholiek|melancholiek: melancholy
Melanesisch|Melanesisch: Melanesian
Melanesië|Melanesië: Melanesia
melig|melig: tiresome, apathetic
melk|melk: milk
melkinrichting|melkinrichting: dairy
melkpoeder|melkpoeder: milk-powder
melkweg-|melkweg-: galactic
melkweg-, galactisch|melkweg-, galactisch: galactic
melodie|melodie: melody
melodieus|melodieus: tuneful
melodieus, melodisch, zangerig|melodieus, melodisch, zangerig: tuneful
melodisch|melodisch: tuneful
melodrama|melodrama: melodrama
melodramatisch|melodramatisch: melodramatic
meloen|meloen: melon
men|men: one
menen|menen: suppose, deem, believe
menen, geloven, houden voor|menen, geloven, houden voor: deem
menen, vermoeden, stellen|menen, vermoeden, stellen: suppose
mengeling|mengeling: mixture
mengelmoes|mengelmoes: mixture
mengelmoes, mengsel, mengeling|mengelmoes, mengsel, mengeling: mixture
mengen|mengen: mix, blend, mingle, shuffle
mengsel|mengsel: mixture
menig|menig: many
menig, veel, vele|menig, veel, vele: many
menigmaal|menigmaal: often, regularly, frequently
menigmaal, dikwijls, vaak, gedurig|menigmaal, dikwijls, vaak, gedurig: often
menigmaal, gedurig, dikwijls, vaak|menigmaal, gedurig, dikwijls, vaak: frequently
menigte|menigte: pile, crowd, multitude, mass
menigte, hoop, massa, boel, drom|menigte, hoop, massa, boel, drom: crowd
menigvoudig|menigvoudig: diverse, varied, various
menigvoudig, verschillend, menigvuldig|menigvoudig, verschillend, menigvuldig: diverse
menigvuldig|menigvuldig: varied, diverse, various
menigvuldig, verschillend, menigvoudig|menigvuldig, verschillend, menigvoudig: varied
mening|mening: opinion, supposition
mennen|mennen: direct, steer, guide
mennen, dirigeren, richten, besturen|mennen, dirigeren, richten, besturen: direct
mens|mens: man
mensdom|mensdom: mankind
mensdom, mensheid|mensdom, mensheid: mankind
menselijk|menselijk: human, humane<br/><br/>human
menselijk, humaan|menselijk, humaan: humane
mensen|mensen: persons, people
menseneter|menseneter: cannibal
mensheid|mensheid: mankind
menslievendheid|menslievendheid: charity
mentaal|mentaal: mental
mentor|mentor: counsellor
mep|mep: blow
Mercurius|Mercurius: Mercury
merel|merel: blackbird
merel, gieteling|merel, gieteling: blackbird
meren|meren: moor
merendeels|merendeels: mostly
merken|merken: mark
merken, tekenen|merken, tekenen: mark
merkwaardig|merkwaardig: remarkable, noteworthy
merkwaardig, opmerkelijk|merkwaardig, opmerkelijk: noteworthy
mes|mes: knife
Mesolithicum|Mesolithicum: Mesolithic
Mesozoïcum|Mesozoïcum: Mesozoic
messing|messing: brass
mest|mest: fertilizer<br/><br/>manure, fertilizer<br/><br/>manure
mesten|mesten: fertilize
met|met: on, through, against, with
met aandacht|met aandacht: attentively
met de klok mee|met de klok mee: clockwise
met de klok mee, rechtsom|met de klok mee, rechtsom: clockwise
met een band omgeven|met een band omgeven: tape
met geen mogelijkheid|met geen mogelijkheid: impossibly
met gemak|met gemak: easily
met gemak, allicht|met gemak, allicht: easily
met geweld|met geweld: violently
met goed gevolg|met goed gevolg: successfully
met gom bestrijken|met gom bestrijken: erase
met ingang van|met ingang van: from
met lucht gevuld|met lucht gevuld: overhead, overground
met lucht gevuld, lucht-, bovengronds|met lucht gevuld, lucht-, bovengronds: overground
met nadruk zeggen|met nadruk zeggen: emphasize
met nadruk zeggen, benadrukken|met nadruk zeggen, benadrukken: emphasize
met nieuwsgierigheid|met nieuwsgierigheid: inquisitively
met nieuwsgierigheid, nieuwsgierig|met nieuwsgierigheid, nieuwsgierig: inquisitively
met opzet|met opzet: deliberately
met overgave|met overgave: devotedly<br/><br/>selflessly, devotedly<br/><br/>selflessly
met pensioen gaan|met pensioen gaan: retire
met spoed|met spoed: urgently
met spoed, urgent|met spoed, urgent: urgently
met, samen met|met, samen met: with
met, tegenaan, tegen, jegens|met, tegenaan, tegen, jegens: against
metaaldraad|metaaldraad: wire
metaaldraad, draad|metaaldraad, draad: wire
metaalmengsel|metaalmengsel: alloy
metafoor|metafoor: metaphor
metalen|metalen: metal, metallic<br/><br/>metal<br/><br/>metallic
metamorfose|metamorfose: metamorphosis
meten|meten: compute, measure<br/><br/>measure
meteoriet|meteoriet: meteorite
meteorologie|meteorologie: meteorology
meter|meter: meter, metre
meter, metrum, versmaat|meter, metrum, versmaat: meter
meter, versmaat, metrum|meter, versmaat, metrum: metre
metgezel|metgezel: accompanist, companian
methode|methode: method
methodisch|methodisch: methodical
methodisch, schools|methodisch, schools: methodical
methodistisch|methodistisch: Methodist
Methusalem|Methusalem: Methuselah
metriek|metriek: metric
metro|metro: subway, underground<br/><br/>subway<br/><br/>underground
metropoliet|metropoliet: archbishop
metropoliet, aartsbisschop|metropoliet, aartsbisschop: archbishop
metropolis|metropolis: metropolis
metropool|metropool: metropolis
metrum|metrum: metre, meter
metselaar|metselaar: mason
metselkalk|metselkalk: morter
metselwerk|metselwerk: masonry
metterdaad|metterdaad: indeed, actually
Mexicaans|Mexicaans: Mexican
Mexico|Mexico: Mexico
mezelf|mezelf: myself
mezelf, mijzelf|mezelf, mijzelf: myself
mica|mica: mica
mica, glimmer|mica, glimmer: mica
microbe|microbe: germ, microbe<br/><br/>germ<br/><br/>microbe
microfilm|microfilm: microfilm
microfoon|microfoon: microphone
Micronesië|Micronesië: Micronesia
microscoop|microscoop: microscope
Midas|Midas: Midas
middag|middag: noon, midday, afternoon
middageten|middageten: dinner
middagmaal|middagmaal: dinner
middel|middel: resources, tool, waist, waistline, means
middel, leest, taille|middel, leest, taille: waist
middel, werktuig|middel, werktuig: means<br/><br/>tool
middelbaar|middelbaar: middle
Middellandse Zee|Middellandse Zee: Mediterranean
middellijn|middellijn: diameter
middellijn, diameter|middellijn, diameter: diameter
middelpunt|middelpunt: center, centre
middelste|middelste: central
midden|midden: amidst
middernacht|middernacht: midnight
mier|mier: ant
mierik|mierik: horse-radish, horseradish
mierikswortel|mierikswortel: horseradish, horse-radish
mierikswortel, mierik|mierikswortel, mierik: horse-radish<br/><br/>horseradish
migrerend|migrerend: migrant
mij|mij: I, me
mij, ik, me|mij, ik, me: I
mij, me|mij, me: me
mijden|mijden: evade, avoid
mijden, uit de weg gaan, ontwijken|mijden, uit de weg gaan, ontwijken: avoid<br/><br/>evade
mijl|mijl: mile
mijlpaal|mijlpaal: landmark<br/><br/>milepost<br/><br/>milestone, milepost, landmark<br/><br/>milestone
mijmeraar|mijmeraar: dreamer, muser, day-dreamer
mijmeraar, dromer|mijmeraar, dromer: dreamer
mijmeren|mijmeren: dream, daydream
mijmeren, dromen|mijmeren, dromen: daydream<br/><br/>dream
mijmering|mijmering: reverie
mijmering, gedroom, gemijmer|mijmering, gedroom, gemijmer: reverie
mijn|mijn: auction, my
mijn, m'n|mijn, m'n: my
mijnbouw|mijnbouw: mining
mijnbouwkundig onderzoeker|mijnbouwkundig onderzoeker: prospector
mijnenlegger|mijnenlegger: minelayer
mijnenveld|mijnenveld: minefield
mijngas|mijngas: fire-damp
mijnhout|mijnhout: pit-props, pitwood<br/><br/>pit-props<br/><br/>pitwood
mijningenieur|mijningenieur: mining-engineer
mijnlamp|mijnlamp: davy<br/><br/>safety-lamp, davy<br/><br/>safety-lamp
mijnschacht|mijnschacht: shaft
mijnwerker|mijnwerker: miner
mijt|mijt: mite, woodpile<br/><br/>mite
mijter|mijter: miter, mitre<br/><br/>miter<br/><br/>mitre
mijzelf|mijzelf: myself
mik|mik: bread, loaf
mik, brood|mik, brood: bread<br/><br/>loaf
mikken|mikken: intend
mikken op|mikken op: intend
mikpunt|mikpunt: object
mikpunt, onderwerp, object, ding|mikpunt, onderwerp, object, ding: object
Milaan|Milaan: Milan
mild|mild: mild
mildheid|mildheid: gentleness<br/><br/>mildness, gentleness, balminess, meekness
mildheid, zachtaardigheid|mildheid, zachtaardigheid: meekness
milieu|milieu: environment
militair|militair: military
militant|militant: truculent
miljoen|miljoen: million
millennium|millennium: millenium, millennium<br/><br/>millennium
millimeter|millimeter: millimeter, millimetre<br/><br/>millimeter<br/><br/>millimetre
min|min: little, small, less, diminutive, minus
min, klein, luttel, gering, karig|min, klein, luttel, gering, karig: small
min, minus|min, minus: minus
minachten|minachten: despise
minachten, verachten|minachten, verachten: despise
minachting|minachting: contempt
minder|minder: less
minder belangrijk|minder belangrijk: side, incidental
minder belangrijk, ver, bij-, zij-|minder belangrijk, ver, bij-, zij-: incidental
minder, min|minder, min: less
minderheids-|minderheids-: minority
minderwaardig|minderwaardig: inferior
mineraal|mineraal: mineral
Minerva|Minerva: Minerva
miniem|miniem: minimum
miniem, minimaal|miniem, minimaal: minimum
minimaal|minimaal: minimum
minister|minister: minister
minister, bewindsman|minister, bewindsman: minister
minister-president|minister-president: premier
minister-president, premier|minister-president, premier: premier
ministerie|ministerie: ministry
ministerieel|ministerieel: ministerial
minnares|minnares: lover
minpunt|minpunt: disadvantage
minst|minst: least
minus|minus: minus
minuscuul|minuscuul: tiny, midget, dwarf
minuscuul, dwergachtig|minuscuul, dwergachtig: midget
minuskuul|minuskuul: tiny
minutieus|minutieus: precise
minuut|minuut: minute
Mioceen|Mioceen: Miocene
miraculeus|miraculeus: miraculous
mirakel|mirakel: miracle
mirakel, wonder|mirakel, wonder: miracle
mis|mis: incorrect
misdaad|misdaad: crime
misdaad, misdrijf|misdaad, misdrijf: crime
misdadig|misdadig: criminal
misdadig, snood, crimineel|misdadig, snood, crimineel: criminal
misdrijf|misdrijf: crime
miserabel|miserabel: wretched
misgrijpen|misgrijpen: miss
misgunnen|misgunnen: envy
miskelk|miskelk: goblet, chalice
misleiden|misleiden: deceive
misleiden, bedriegen|misleiden, bedriegen: deceive
misleidend|misleidend: fallacious
mislopen|mislopen: miss
mislukken|mislukken: abort, miscarry
mislukt|mislukt: abortive
mismaakt|mismaakt: deformed
mismaakt, misvormd|mismaakt, misvormd: deformed
misplaatst|misplaatst: unseemly
misrekenen|misrekenen: miscalculate
misrekenen, buiten de waard rekenen|misrekenen, buiten de waard rekenen: miscalculate
misschien|misschien: perhaps, maybe, possibly
misschien, mogelijk, mogelijkerwijs|misschien, mogelijk, mogelijkerwijs: perhaps
misschien, mogelijkerwijs, mogelijk|misschien, mogelijkerwijs, mogelijk: maybe<br/><br/>possibly
misselijk|misselijk: abhorrant, nauseous, disgusting
misselijk, stuitend, onsmakelijk|misselijk, stuitend, onsmakelijk: abhorrant<br/><br/>disgusting<br/><br/>nauseous
misselijkheid|misselijkheid: disgust, nausea
misselijkheid, walging, walg, afkeer|misselijkheid, walging, walg, afkeer: nausea
missen|missen: miss, lack
missen, mislopen, misgrijpen|missen, mislopen, misgrijpen: miss
missen, ontberen, derven|missen, ontberen, derven: lack
missie|missie: mission
missie, opdracht, zending|missie, opdracht, zending: mission
missionaris|missionaris: missionary
missionaris, zendeling|missionaris, zendeling: missionary
mist|mist: fog, mist
mistig|mistig: fuzzy, misty
mistig, dampig, heiig, nevelig|mistig, dampig, heiig, nevelig: misty
mistroostig|mistroostig: somber
misvatten|misvatten: misunderstand
misvatten, verkeerd begrijpen|misvatten, verkeerd begrijpen: misunderstand
misverstand|misverstand: misunderstanding
misvormd|misvormd: deformed
misère|misère: misery
mixen|mixen: mingle, shuffle, mix, blend
mnemonisch|mnemonisch: mnemonic
mobiel|mobiel: mobile
mobiliseren|mobiliseren: mobilize
modder|modder: mud, slime
modderen|modderen: botch
modderig|modderig: muddy
mode|mode: fashion
mode, modus, wijs|mode, modus, wijs: fashion
mode-|mode-: fashionable
modelleren|modelleren: model<br/><br/>mold, mould, model
modelleren, boetseren|modelleren, boetseren: mould
modem|modem: modem
modemaakster|modemaakster: milliner
modern|modern: modern
moderniseren|moderniseren: modernize
modieus|modieus: fashionable
modificatie|modificatie: adaptation
modificatie, bewerking, aanpassing|modificatie, bewerking, aanpassing: adaptation
modificeren|modificeren: modify
modiste|modiste: milliner
modiste, modemaakster|modiste, modemaakster: milliner
modus|modus: fashion
moe|moe: tired
moed|moed: courage
moeder|moeder: mother
moedig|moedig: courageous, valiant
moedwillig|moedwillig: deliberately, intentional
moedwillig, bedoeld, opzettelijk|moedwillig, bedoeld, opzettelijk: intentional
moeilijk|moeilijk: difficult, inconvenient
moeilijk, lastig, slim|moeilijk, lastig, slim: inconvenient
moeilijkheid|moeilijkheid: difficulty, trouble
moeite|moeite: effort
moeite doen|moeite doen: attempt, endeavour
moeite, poging|moeite, poging: effort
moer|moer: marsh, swamp, nut<br/><br/>nut
moeras|moeras: swamp, marsh
moerbei|moerbei: mulberry-tree
moerbeiboom|moerbeiboom: mulberry-tree
moerbeiboom, moerbei|moerbeiboom, moerbei: mulberry-tree
moersleutel|moersleutel: spanner
moersleutel, schroefsleutel|moersleutel, schroefsleutel: spanner
moes|moes: jam, marmelade, gruel, mush, mess
moes, brij, pap|moes, brij, pap: mess
moet|moet: blot
moeten|moeten: should, need, must, require
Moezel|Moezel: Moselle
Moezelwijn|Moezelwijn: moselle
mogelijk|mogelijk: possible, perhaps, possibly, maybe
mogelijkerwijs|mogelijkerwijs: possibly, perhaps, maybe
mogelijkheid|mogelijkheid: possibility
mogen|mogen: may
mogendheid|mogendheid: power
Mohammed|Mohammed: Mohammed<br/><br/>Muhammad, Mohammed<br/><br/>Muhammad
mohammedaan|mohammedaan: Moslem, Muslim, Mohammedan, Mussulman
mohammedaan, islamiet, moslim|mohammedaan, islamiet, moslim: Mohammedan
mohammedanisme|mohammedanisme: Islam
Mokum|Mokum: Amsterdam
mol|mol: mole
Moldavisch|Moldavisch: Moldavian
Moldavië|Moldavië: Moldavia
molecuul|molecuul: molecule
molen|molen: mill
molenaar|molenaar: miller
molenaar, mulder|molenaar, mulder: miller
Moloch|Moloch: Moloch
Molukken|Molukken: Moluccas
Moluks|Moluks: Moluccan
moment|moment: moment, instant
moment, oogwenk, ogenblik, tel|moment, oogwenk, ogenblik, tel: instant
mompelen|mompelen: mutter
Monaco|Monaco: Monaco
monarch|monarch: monarch
monarch, vorst|monarch, vorst: monarch
mond|mond: aperture, opening
mond, gat, opening|mond, gat, opening: aperture
mond, opening, gat|mond, opening, gat: opening
mondeling|mondeling: orally, oral<br/><br/>orally
mondeling, oraal|mondeling, oraal: oral
mondharmonika|mondharmonika: harmonica
mondig|mondig: grown-up, full-grown
mondig, meerderjarig|mondig, meerderjarig: grown-up
mondvol|mondvol: morsel, mouthful
mondvol, hap|mondvol, hap: mouthful
Monegask|Monegask: Monacan
Monegaskisch|Monegaskisch: Monegasque
Mongolië|Mongolië: Mongolia
Mongool|Mongool: Mongol
Mongools|Mongools: Mongolian
monnik|monnik: monk
monnikskap|monnikskap: monkshood, aconite
monnikskap, akoniet|monnikskap, akoniet: aconite<br/><br/>monkshood
monocle|monocle: monocle
monocle, oogglas|monocle, oogglas: monocle
monoloog|monoloog: soliloquy, monologue
monopolie|monopolie: monopoly
monotoon|monotoon: monotonous
monotoon, saai, eentonig|monotoon, saai, eentonig: monotonous
monseigneur|monseigneur: monsignor
monster|monster: sample, specimen
monsterachtig|monsterachtig: monstrous
monsterachtig, gedrochtelijk|monsterachtig, gedrochtelijk: monstrous
monsterachtigheid|monsterachtigheid: monstrosity
monsterflesje|monsterflesje: sample-bottle
monsterkaart|monsterkaart: sample-card
monsterrol|monsterrol: muster-roll
monstrans|monstrans: monstrance
montage|montage: composing, mounting, erecting
montage, zetting|montage, zetting: composing<br/><br/>mounting
montagebouw|montagebouw: pre-fabrication, prefabrication<br/><br/>pre-fabrication<br/><br/>prefabrication
montagefoto|montagefoto: photomontage
montbretia|montbretia: montbretia
Montenegrijns|Montenegrijns: Montenegrin
Montenegro|Montenegro: Montenegro
monter|monter: jaunty, cheerful
monter, lustig, vrolijk|monter, lustig, vrolijk: cheerful
monteren|monteren: link, mount
monteren, zetten|monteren, zetten: link<br/><br/>mount
monteur|monteur: fitter
montuur|montuur: setting
monument|monument: monument
monument, gedenkteken|monument, gedenkteken: monument
monumentaal|monumentaal: monumental
mooi|mooi: beautifully, beautiful, handsome, fine
mooiprater|mooiprater: coaxer, flatterer<br/><br/>coaxer<br/><br/>flatterer
